mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tvec__max_features,param_tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__gamma,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__scale_pos_weight,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
7.85393750667572,0.07554604696891909,0.6773056983947754,0.029909249555266314,2500,"(1, 2)",0.8,0,0.5769038846263591,5,0,4,2,3,0.8842770071531545,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5769038846263591, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8842770071531545}",0.5727543917799138,0.5564163017851129,0.5647457627118644,0.5746575342465754,0.5671434976308667,0.007224346732905724,23
5.569372236728668,0.05349895090115295,0.6641058921813965,0.034948848901633724,2500,"(1, 2)",0.8,0,0.2795603417967586,3,2,8,4,2,0.7140920741586572,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.2795603417967586, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7140920741586572}",0.5487754254877543,0.5513245033112584,0.548695652173913,0.5536770921386306,0.550618168277889,0.0020583788236024263,78
8.32418030500412,0.06101075915759412,0.868039071559906,0.048951311216810976,2500,"(1, 3)",1,0,0.9803315837160457,5,4,4,6,2,0.6584610025781388,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9803315837160457, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.6584610025781388}",0.543879472693032,0.5563114134542707,0.5569520816967792,0.5561580170410535,0.5533252462212839,0.005461647150220276,73
5.39228481054306,0.09074525773995465,0.4285074472427368,0.008693228720284944,5000,"(1, 1)",0.9,0,0.936154774160781,3,2,7,7,2.5,0.8075036133495849,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.936154774160781, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.8075036133495849}",0.5612676056338028,0.5655677655677656,0.5718496683861458,0.5680733944954127,0.5666896085207818,0.003847003000888031,25
7.974811792373657,0.050487206193586445,0.8688992857933044,0.031970776384145354,5000,"(1, 3)",0.9,0,0.25416364906973876,3,1,9,0,2,0.5683106657210144,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.25416364906973876, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5683106657210144}",0.5509278350515463,0.5564414603441041,0.556595744680851,0.5602006688963211,0.5560414272432056,0.0033134351712045982,64
7.506636679172516,0.09745181707712575,0.8735942244529724,0.02621379757732746,5000,"(1, 3)",0.8,0,0.2965101436477985,3,2,1,8,2,0.5407970902001202,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.2965101436477985, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 1, 'xgboost__reg_lambda': 8, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5407970902001202}",0.5490196078431373,0.5613459171112023,0.5451462484103433,0.5615062761506276,0.5542545123788276,0.007301383377444953,70
5.872920513153076,0.20240926724222266,0.4040554165840149,0.02618720040002871,7500,"(1, 1)",0.8,0,0.19427395351204224,5,3,2,6,3,0.687791476319972,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.19427395351204224, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.687791476319972}",0.5663082437275985,0.566139347021205,0.5871559633027522,0.565771812080537,0.5713438415330232,0.009131192631053954,9
6.094220757484436,0.037940511978811306,0.8188870549201965,0.10836830422005508,5000,"(1, 3)",1,0,0.035942273796742086,2,1,5,9,2.5,0.5152501249695247,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.035942273796742086, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5152501249695247}",0.48172217709179527,0.4876441515650741,0.4689241320188598,0.4864864864864865,0.48119423679055395,0.007423669906331678,97
7.184870541095734,0.4076471650554591,0.6145004630088806,0.033347850826304176,5000,"(1, 2)",1,0,0.3601906414112629,5,4,0,7,2,0.635771457909871,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.3601906414112629, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.635771457909871}",0.5698587127158556,0.568903173965448,0.5644628099173554,0.5700325732899023,0.5683143174721403,0.0022648632485405807,16
8.590275347232819,0.14558621190555535,0.7647960782051086,0.016403156519207974,2500,"(1, 3)",0.9,0,0.0516817211686077,5,2,6,7,2,0.9847684335570794,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.0516817211686077, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.9847684335570794}",0.5094339622641509,0.5360544217687075,0.5186894323950162,0.5192307692307692,0.5208521464146609,0.009601956846633182,94
6.613986909389496,0.10645385694561486,0.6522043943405151,0.014109343233894605,5000,"(1, 2)",1,0,0.7951861947687037,4,2,9,6,2.5,0.5126753717077288,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.7951861947687037, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5126753717077288}",0.5449457852395942,0.5376955903271693,0.5606508875739645,0.5505698005698005,0.5484655159276322,0.008385867539651575,83
6.344413876533508,0.09653401372056691,0.6365582942962646,0.0366071705967816,2500,"(1, 2)",1,0,0.42831447494010777,5,4,0,9,2.5,0.5782185213355431,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.42831447494010777, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5782185213355431}",0.5694000709975152,0.5538238492207322,0.5718507572958995,0.5753222836095765,0.5675992402809309,0.008226864307193528,20
8.138859748840332,0.5247615861683343,0.6793147921562195,0.03719594947729378,5000,"(1, 2)",0.9,0,0.7145959227000623,5,4,4,0,2,0.8689484583478843,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.7145959227000623, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.8689484583478843}",0.5634458672875436,0.5599051008303678,0.5581767293082768,0.5774980330448467,0.5647564326177588,0.007597596308709872,36
5.228698015213013,0.3172158555125642,0.3621167540550232,0.016406592711083693,7500,"(1, 1)",0.9,0,0.7300393165618185,4,3,9,2,2,0.5600823239028211,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.7300393165618185, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5600823239028211}",0.5546479968883702,0.5541978715017738,0.5449438202247192,0.5537485124950416,0.5518845502774762,0.00401983149745741,75
4.919511497020721,0.0876355043288626,0.588765561580658,0.024955160763343167,2500,"(1, 2)",0.8,0,0.09415698826856012,3,3,4,9,2.5,0.7458079375584161,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.09415698826856012, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7458079375584161}",0.526151444184231,0.5453840186190846,0.537362188648428,0.5511498810467883,0.540011883124633,0.009381464250351945,90
6.907618582248688,0.5993461344855089,0.42032474279403687,0.04818975215573788,7500,"(1, 1)",0.9,0,0.43385164923797304,4,1,9,5,2,0.9433401936490238,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.43385164923797304, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 9, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.9433401936490238}",0.564879246827671,0.5608856088560886,0.5672913117546848,0.5710702341137124,0.5660316003880392,0.0037008056597093745,30
9.511538624763489,0.5740602723666203,0.6432214975357056,0.03459556901805788,7500,"(1, 2)",0.9,0,0.933436308079483,5,0,7,4,2,0.5814672135407148,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.933436308079483, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5814672135407148}",0.5577443028196215,0.5418604651162789,0.5347636074692094,0.5612244897959184,0.5488982163002571,0.010948828402302255,81
7.43454247713089,0.22079893638122222,0.6373357176780701,0.05544548001919979,7500,"(1, 2)",0.8,0,0.8671989335550038,5,2,3,7,2.5,0.7866835208359666,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8671989335550038, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7866835208359666}",0.5631616090331687,0.5628873496172073,0.5765567765567766,0.5674116798846431,0.5675043537729489,0.005525647155667843,21
3.0900104641914368,0.24636332085106719,0.3961670398712158,0.03764632166034907,2500,"(1, 1)",0.8,0,0.5456167893159349,2,3,2,0,2,0.8257423859288939,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5456167893159349, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.8257423859288939}",0.5406698564593302,0.5499796001631987,0.5540875309661436,0.5568369028006589,0.5503934725973328,0.006121353224742814,79
4.984942436218262,0.1518810843733691,0.41696393489837646,0.0252612148009908,7500,"(1, 1)",0.8,0,0.21458911970837413,3,1,2,1,3,0.6682771074443632,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.21458911970837413, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6682771074443632}",0.5715225254850378,0.5685950413223141,0.577148774594408,0.5697948200470905,0.5717652903622126,0.0032777305220854295,7
5.202405273914337,0.10987431582933416,0.4415813684463501,0.011462903834885553,5000,"(1, 1)",0.9,0,0.6816136689727897,3,1,2,8,3,0.5590824138108281,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6816136689727897, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 8, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.5590824138108281}",0.5540080470442589,0.5557704706640877,0.5610711952971914,0.573786728293166,0.561159110324676,0.0077401487072663025,47
6.171460449695587,0.1466874482757861,0.6461724638938904,0.007332310880711999,2500,"(1, 2)",0.8,0,0.9366481518557073,5,3,8,4,2,0.6410172862856532,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9366481518557073, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.6410172862856532}",0.5556402439024389,0.5640432098765432,0.5524642289348172,0.559407869107908,0.5578888879554268,0.004320483410952014,58
5.928765892982483,0.3521525398645964,0.45792698860168457,0.03647695331684601,5000,"(1, 1)",0.8,0,0.5685202837499583,4,0,2,3,2.5,0.6250082246080524,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5685202837499583, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.6250082246080524}",0.5686546463245492,0.5511926605504588,0.5617486338797815,0.5634629493763756,0.5612647225327914,0.006346727063446522,45
7.342159271240234,0.2881061753201657,0.6839850544929504,0.012855986440568472,7500,"(1, 2)",0.8,0,0.23859685979034018,4,4,6,8,3,0.5515619344179663,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.23859685979034018, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 8, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.5515619344179663}",0.5611745513866232,0.5632762672037597,0.5752961082910322,0.5624582498329993,0.5655512941786036,0.005675824843427641,32
3.290930688381195,0.12561408096930918,0.4307546615600586,0.014499946029350097,2500,"(1, 1)",0.9,0,0.4965611906830777,2,4,10,2,2,0.5267426483736845,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.4965611906830777, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.5267426483736845}",0.5408496732026145,0.5506172839506174,0.547395388556789,0.5417891642167156,0.5451628774816841,0.004022447264291238,86
5.552240669727325,0.28536558967618114,0.4390305280685425,0.027519110609858562,2500,"(1, 1)",1,0,0.09128667678613356,4,3,3,2,2.5,0.8159186060848996,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.09128667678613356, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.8159186060848996}",0.5485133020344287,0.5621832358674465,0.5485197368421053,0.5694888178913738,0.5571762731588386,0.0090367461381483,60
6.815372467041016,0.22846475028514246,0.4689406752586365,0.05672786227616546,2500,"(1, 1)",1,0,0.602440925901119,5,2,4,3,2,0.8957895218629243,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.602440925901119, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.8957895218629243}",0.5652173913043478,0.578611332801277,0.5709677419354838,0.5768000000000001,0.5728991165102771,0.005257980050435846,5
6.831994652748108,0.29607650174150757,0.8241217136383057,0.03048201140997853,2500,"(1, 3)",0.8,0,0.9309291056872926,3,1,4,2,3,0.7729578850824945,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9309291056872926, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7729578850824945}",0.5524180460889322,0.563011456628478,0.578329419657833,0.553877139979859,0.5619090155887756,0.010313032699953067,43
7.01677268743515,0.14199928536315679,0.6172350645065308,0.049003360045516704,7500,"(1, 2)",1,0,0.14299168205283586,3,1,0,5,3,0.7130457375234706,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.14299168205283586, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7130457375234706}",0.5505016722408026,0.5628107391448459,0.5618591934381408,0.5629527423249396,0.5595310867871823,0.005230063427789492,54
4.019605457782745,0.2218299934036912,0.4008575677871704,0.025802405406224634,5000,"(1, 1)",0.9,0,0.8918969087767766,3,4,4,5,3,0.7906527086133912,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8918969087767766, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7906527086133912}",0.5726762320648784,0.5607294041028981,0.5718076285240465,0.5577741407528642,0.5657468513611719,0.006585746506439183,31
4.556940793991089,0.08324716964211541,0.39819592237472534,0.037583406252144944,2500,"(1, 1)",0.9,0,0.8127995672575026,4,0,3,3,2.5,0.8540905977915999,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8127995672575026, 'xgboost__max_depth': 4, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.8540905977915999}",0.5792044661549197,0.5603759942154736,0.5626579992777175,0.5669348939283101,0.5672933383941052,0.00726875962904036,22
5.279211163520813,0.2610798931037258,0.41692495346069336,0.028828421471302865,7500,"(1, 1)",0.9,0,0.7050843642966599,3,1,2,6,2.5,0.7463125521454296,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.7050843642966599, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7463125521454296}",0.5634588563458857,0.5617977528089888,0.5622956774427896,0.5604355716878403,0.561996964571376,0.0010844341846046382,42
6.283044874668121,0.21601277985528775,0.5775546431541443,0.07294020967872615,2500,"(1, 2)",0.9,0,0.05630327568183735,5,4,8,6,2,0.8405197135484546,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.05630327568183735, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.8405197135484546}",0.515728843597696,0.5392156862745098,0.5205353022611906,0.5191768007483629,0.5236641582204399,0.009148023825865215,93
4.0904276967048645,0.13387201153429087,0.38019639253616333,0.019442412834785813,5000,"(1, 1)",1,0,0.47771489088022767,2,0,5,4,2.5,0.901054624513367,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.47771489088022767, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 5, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.901054624513367}",0.5584655108815935,0.560364464692483,0.564082586677055,0.5654169854628921,0.5620823869285059,0.0027907613462717176,40
4.48508083820343,0.24507125629747173,0.407002329826355,0.04914074858460564,2500,"(1, 1)",0.8,0,0.32268638827758367,5,4,10,4,3,0.8477055615533238,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.32268638827758367, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8477055615533238}",0.5799086757990867,0.5670033670033671,0.5804459691252144,0.5703653585926928,0.5744308426300903,0.0058711999970960495,4
5.5243489146232605,0.28731558051435796,0.6113148331642151,0.05016193767436138,2500,"(1, 2)",1,0,0.6293986381352625,3,0,4,5,2.5,0.69210091568961,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6293986381352625, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.69210091568961}",0.5736379613356767,0.569464544138929,0.5664864864864865,0.5628873496172074,0.5681190853945749,0.003946665976647545,18
5.801683723926544,0.2237337868425904,0.3641114830970764,0.046510696400859045,7500,"(1, 1)",1,0,0.2809631895922303,5,3,7,4,2.5,0.5940605798618807,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.2809631895922303, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5940605798618807}",0.5624321389793704,0.559912854030501,0.5664783427495291,0.5704870010984987,0.5648275842144748,0.004020159631901375,35
4.6711785197258,0.22607609437122078,0.5962315797805786,0.043884354393624564,5000,"(1, 2)",0.9,0,0.26593792496423896,2,0,3,10,2.5,0.5161579755548252,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.26593792496423896, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.5161579755548252}",0.5511044552602022,0.5453189108541588,0.5421591804570528,0.5505703422053232,0.5472882221941843,0.0037256275604546415,85
4.206524133682251,0.2977757960658734,0.4048846960067749,0.039032889407569556,2500,"(1, 1)",0.8,0,0.8137950197069487,5,4,2,5,2.5,0.7083195288692397,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8137950197069487, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7083195288692397}",0.5573304934327299,0.5652173913043479,0.5609844372059356,0.5614035087719298,0.5612339576787357,0.002792659333370851,46
7.781405687332153,0.45008546305401886,0.8247629404067993,0.04904793804393589,2500,"(1, 3)",0.8,0,0.4182430362906189,5,1,10,4,3,0.7056275582926845,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.4182430362906189, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 10, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7056275582926845}",0.5726467694326008,0.5776149233844105,0.5781041388518025,0.5795918367346938,0.5769894171008769,0.0026107967851781285,2
4.421271920204163,0.07528086955568988,0.44466131925582886,0.07547470265926891,5000,"(1, 1)",0.9,0,0.9872761293149445,2,2,4,9,3,0.6964947244894295,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9872761293149445, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6964947244894295}",0.5612526865213386,0.5448655652737284,0.5590185676392574,0.5579756566303652,0.5557781190161724,0.00641062394379431,66
