mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__text__tvec__max_features,param_preprocessor__text__tvec__ngram_range,param_rf__bootstrap,param_rf__max_depth,param_rf__max_features,param_rf__max_samples,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
3.191452920436859,0.0900636698021737,0.7201734185218811,0.07874770277438117,5000,"(1, 2)",False,5,sqrt,0.9,3,2,100,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': False, 'rf__max_depth': 5, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.27866728741143143,0.20086604165635147,0.32410407309688594,0.22536789699707005,0.2572513247904347,0.047759257042679894,23
4.742107391357422,0.5686274315907466,1.1213499307632446,0.08931584311259733,5000,"(1, 3)",True,4,sqrt,1,3,2,150,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': True, 'rf__max_depth': 4, 'rf__max_features': 'sqrt', 'rf__max_samples': 1, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 2, 'rf__n_estimators': 150}",-0.0062602005656455795,-5.217707986426845e-05,-0.00519578097001383,-0.003686733704740597,-0.0037987230800660687,0.0023483925732133257,80
4.794480681419373,0.40398577559469706,1.1775368452072144,0.05300727805552552,7500,"(1, 3)",False,2,sqrt,0.8,4,2,100,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 2, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.21474031715448316,0.16560513267480126,0.2209587756664253,0.14702777241006726,0.18708299947644424,0.031536547890129746,59
5.045379042625427,0.45408163466084367,1.152476966381073,0.15403842872566928,5000,"(1, 3)",False,2,sqrt,1,4,5,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 2, 'rf__max_features': 'sqrt', 'rf__max_samples': 1, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.20864918388349984,0.15466169000685304,0.23204704362683637,0.1617489807108753,0.18927672455701613,0.032251239014409294,57
1.519944429397583,0.2928587171705023,0.46003347635269165,0.08458062453845927,5000,"(1, 1)",True,5,auto,1,4,2,100,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 5, 'rf__max_features': 'auto', 'rf__max_samples': 1, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",-0.01077409373409588,-0.002034741620692282,-0.0043857718452904315,-0.003363466770280432,-0.005139518492589756,0.0033582201872828467,85
3.4747031927108765,0.04878224283028754,0.8328645825386047,0.083042736053192,5000,"(1, 2)",True,2,sqrt,0.8,4,5,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': True, 'rf__max_depth': 2, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.18475024320006728,0.17727463203318772,0.21810849256870013,0.1591293510820294,0.18481567972099613,0.021360422212759033,60
50.836532294750214,0.8515472666681896,1.0237728953361511,0.025110544057875217,5000,"(1, 3)",False,4,auto,0.8,2,3,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': False, 'rf__max_depth': 4, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.33474381014459087,-1.072311590832117,0.28366604340832646,0.20992322587774925,-0.06099462785036261,0.5855677528481358,94
31.719792127609253,0.25618309753610585,1.0588427186012268,0.06255679414347319,5000,"(1, 3)",True,4,auto,0.8,4,2,200,"{'preprocessor__text__tvec__max_features': 5000, 'preprocessor__text__tvec__ngram_range': (1, 3), 'rf__bootstrap': True, 'rf__max_depth': 4, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.30641756551294674,0.26965885700716985,0.4099923255811444,0.2646559285116181,0.31268116915321975,0.05845091311728663,4
21.036757171154022,0.10126634876928527,0.7224593758583069,0.005428732177729215,2500,"(1, 2)",False,2,auto,0.8,2,5,200,"{'preprocessor__text__tvec__max_features': 2500, 'preprocessor__text__tvec__ngram_range': (1, 2), 'rf__bootstrap': False, 'rf__max_depth': 2, 'rf__max_features': 'auto', 'rf__max_samples': 0.8, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.1867773003683988,-0.7870393032840763,0.29299781790958235,0.01749790056609113,-0.07244157111000102,0.4241106570729058,96
1.483625888824463,0.04459927917940624,0.4118248224258423,0.01130605793803715,7500,"(1, 1)",True,2,sqrt,0.9,3,5,100,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': True, 'rf__max_depth': 2, 'rf__max_features': 'sqrt', 'rf__max_samples': 0.9, 'rf__min_samples_leaf': 3, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.12696412468880236,0.15863001162915158,0.17037682534099485,0.1254608787192819,0.14535796009455768,0.019597946310421544,69
54.735890567302704,1.451017845049185,0.54006427526474,0.04215285638143288,7500,"(1, 1)",False,5,auto,1,4,3,200,"{'preprocessor__text__tvec__max_features': 7500, 'preprocessor__text__tvec__ngram_range': (1, 1), 'rf__bootstrap': False, 'rf__max_depth': 5, 'rf__max_features': 'auto', 'rf__max_samples': 1, 'rf__min_samples_leaf': 4, 'rf__min_samples_split': 3, 'rf__n_estimators': 200}",0.20838194688885148,0.15135308255368363,0.3382468801442632,0.1827707381286392,0.22018816192885937,0.07109075083417507,41
