mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tvec__max_features,param_tvec__ngram_range,param_xgboost__colsample_bytree,param_xgboost__gamma,param_xgboost__learning_rate,param_xgboost__max_depth,param_xgboost__min_child_weight,param_xgboost__reg_alpha,param_xgboost__reg_lambda,param_xgboost__scale_pos_weight,param_xgboost__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,mean_test_score,std_test_score,rank_test_score
1.8146966695785522,0.005093444670689433,0.21562451124191284,0.006656692192646431,2500,"(1, 1)",1,0,0.18651851039985423,2,2,3,10,3,0.855574766219009,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.18651851039985423, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 3, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.855574766219009}",0.48679678530424797,0.4842946887492861,0.4907792980368828,0.4934131736526946,0.48882098643577787,0.0035180935437344203,95
3.7379944920539856,0.021408569890152985,0.4334937334060669,0.012951288378989788,7500,"(1, 3)",1,0,0.17436642900499144,2,1,7,0,3,0.6705331755251293,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.17436642900499144, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 1, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 0, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6705331755251293}",0.4920245398773006,0.4951289398280802,0.5050568900126422,0.49553305539011316,0.496935856277034,0.00488121437490258,88
2.7381961345672607,0.035886441021610316,0.32890230417251587,0.011856896747470206,2500,"(1, 2)",1,0,0.5414479738275658,3,2,6,9,2,0.7583179456355071,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5414479738275658, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 6, 'xgboost__reg_lambda': 9, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7583179456355071}",0.5873417721518988,0.606244579358196,0.6158088235294118,0.5984251968503937,0.6019550929724751,0.010444314910936732,18
3.1369672417640686,0.10553942808428922,0.320819616317749,0.023803088906189068,2500,"(1, 2)",0.8,0,0.09310276780589921,5,4,4,10,3,0.6695148955243504,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.09310276780589921, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 10, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.6695148955243504}",0.5045871559633027,0.4984875983061101,0.5170913610938471,0.5114127082048119,0.507894705892018,0.007006931690082756,78
4.795116305351257,0.03673506945576086,0.45373666286468506,0.019724011620777963,7500,"(1, 3)",1,0,0.8563242918780924,3,0,7,3,3,0.9678174971104738,"{'tvec__max_features': 7500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.8563242918780924, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 3, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.9678174971104738}",0.49710982658959535,0.5050147492625369,0.5186522262334536,0.5083732057416268,0.5072875019568032,0.007731206103872676,79
2.7630324959754944,0.024238794119719204,0.3397655487060547,0.012951971303478608,5000,"(1, 2)",1,0,0.3722827665617431,2,2,8,1,2.5,0.7743668946832931,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.3722827665617431, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 1, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.7743668946832931}",0.5487627365356623,0.549962434259955,0.5638801261829653,0.5626911314984709,0.5563241071192634,0.00698708863203874,43
3.239785134792328,0.014730862661009966,0.4298897981643677,0.01732877603717389,5000,"(1, 3)",0.8,0,0.22426930946055978,2,3,0,4,3,0.8604699621260646,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.22426930946055978, 'xgboost__max_depth': 2, 'xgboost__min_child_weight': 3, 'xgboost__reg_alpha': 0, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8604699621260646}",0.4955542382928275,0.4930795847750865,0.5152079453755432,0.5089498806682577,0.5031979122779288,0.00919418754994731,85
3.2676013708114624,0.042175033760563016,0.42263489961624146,0.022508327878076276,2500,"(1, 3)",1,0,0.6363326181858954,3,4,2,5,3,0.7171971827552144,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.6363326181858954, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 2, 'xgboost__reg_lambda': 5, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.7171971827552144}",0.4896174863387978,0.49490373725934317,0.4966367713004484,0.49970777323202803,0.49521644203265436,0.003661812403320246,89
3.6491894721984863,0.04712666288821428,0.3286226987838745,0.0015124285897197348,2500,"(1, 2)",0.8,0,0.5769038846263591,5,0,4,2,3,0.8842770071531545,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.5769038846263591, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 0, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 2, 'xgboost__scale_pos_weight': 3, 'xgboost__subsample': 0.8842770071531545}",0.5073399882560188,0.49939540507859737,0.5091687041564792,0.5224159402241594,0.5095800094288137,0.0082715499157499,77
2.524389326572418,0.018755371558849855,0.32473695278167725,0.00717268342334451,2500,"(1, 2)",0.8,0,0.2795603417967586,3,2,8,4,2,0.7140920741586572,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 2), 'xgboost__colsample_bytree': 0.8, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.2795603417967586, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 8, 'xgboost__reg_lambda': 4, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.7140920741586572}",0.6036529680365297,0.6049046321525886,0.6399594320486816,0.6226235741444867,0.6177851515955716,0.014838593596113999,10
3.7826493978500366,0.045906132439812584,0.4302513599395752,0.01658943504363133,2500,"(1, 3)",1,0,0.9803315837160457,5,4,4,6,2,0.6584610025781388,"{'tvec__max_features': 2500, 'tvec__ngram_range': (1, 3), 'xgboost__colsample_bytree': 1, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.9803315837160457, 'xgboost__max_depth': 5, 'xgboost__min_child_weight': 4, 'xgboost__reg_alpha': 4, 'xgboost__reg_lambda': 6, 'xgboost__scale_pos_weight': 2, 'xgboost__subsample': 0.6584610025781388}",0.5384041759880686,0.5529676934635612,0.575487012987013,0.5662460567823344,0.5582762348052444,0.013989355603263186,42
2.4573654532432556,0.01976578479138418,0.23041540384292603,0.0067639308858480395,5000,"(1, 1)",0.9,0,0.936154774160781,3,2,7,7,2.5,0.8075036133495849,"{'tvec__max_features': 5000, 'tvec__ngram_range': (1, 1), 'xgboost__colsample_bytree': 0.9, 'xgboost__gamma': 0, 'xgboost__learning_rate': 0.936154774160781, 'xgboost__max_depth': 3, 'xgboost__min_child_weight': 2, 'xgboost__reg_alpha': 7, 'xgboost__reg_lambda': 7, 'xgboost__scale_pos_weight': 2.5, 'xgboost__subsample': 0.8075036133495849}",0.5222804718217562,0.545583038869258,0.5542857142857143,0.5485471296952515,0.542674088667995,0.012182816379418763,52
